,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,601985.SH,20210104,4.92,4.95,4.85,4.95,4.92,0.03,0.6098,595868.47,292189.486
725,601985.SH,20210105,4.87,4.89,4.75,4.86,4.95,-0.09,-1.8182,894550.51,432078.255
724,601985.SH,20210106,4.85,5.04,4.81,5.01,4.86,0.15,3.0864,1014713.24,502200.17
723,601985.SH,20210107,4.97,5.08,4.92,5.02,5.01,0.01,0.1996,834113.22,417081.859
722,601985.SH,20210108,5.04,5.08,4.96,5.02,5.02,0,0,728448.8,364681.682
721,601985.SH,20210111,4.99,4.99,4.84,4.85,5.02,-0.17,-3.3865,693948.66,340559.631
720,601985.SH,20210112,4.83,4.91,4.81,4.89,4.85,0.04,0.8247,589889.06,286067.958
719,601985.SH,20210113,4.85,5.35,4.82,5.25,4.89,0.36,7.362,2211192.35,1133875.813
718,601985.SH,20210114,5.19,5.68,5.16,5.41,5.25,0.16,3.0476,2458917.76,1334560.021
717,601985.SH,20210115,5.37,5.37,5.17,5.2,5.41,-0.21,-3.8817,1325334.45,696251.196
716,601985.SH,20210118,5.18,5.27,5.16,5.22,5.2,0.02,0.3846,851721.83,444550.766
715,601985.SH,20210119,5.21,5.22,5.08,5.1,5.22,-0.12,-2.2989,819250.38,420041.328
714,601985.SH,20210120,5.09,5.14,5.06,5.1,5.1,0,0,492837.81,250987.746
713,601985.SH,20210121,5.08,5.16,5.06,5.13,5.1,0.03,0.5882,607908.55,310771.981
712,601985.SH,20210122,5.11,5.11,4.97,4.98,5.13,-0.15,-2.924,678548,340692.24
711,601985.SH,20210125,4.95,5.07,4.92,5.05,4.98,0.07,1.4056,637278.06,318328.687
710,601985.SH,20210126,5,5.11,5,5.04,5.05,-0.01,-0.198,613537.36,310837.912
709,601985.SH,20210127,5.03,5.09,4.99,5.03,5.04,-0.01,-0.1984,544346.12,274070.211
708,601985.SH,20210128,4.98,5.2,4.95,5.09,5.03,0.06,1.1928,925710.64,473535.113
707,601985.SH,20210129,5.11,5.23,5.03,5.15,5.09,0.06,1.1788,941216.65,483297.678
706,601985.SH,20210201,5.23,5.32,5.1,5.19,5.15,0.04,0.7767,1102712.33,573745.503
